type,zcr_diff_mean,zcr_exceed_th,zcr_third_central_moment,zcr_std_of_fod
M,-44,41,0.001598469346589362,0.05431458676960483
M,-20,51,0.00041605873493814216,0.05024810556468174
M,-52,45,0.005388360599577985,0.09914929957429512
M,-48,44,0.0024585002057237273,0.06795128435346542
M,-68,42,0.0005346222123127939,0.04754436232962245
M,-68,38,0.004863180043101059,0.08019283075377066
M,-48,43,0.0037263302899111974,0.08905619102636791
M,-54,39,0.0066251777100201385,0.09004238681678534
M,-44,45,0.0025926862433183584,0.0626312608255652
M,-48,46,0.003054830369895905,0.07014245763935242
M,-60,41,0.008646839506737813,0.08751349907345846
M,-48,45,0.003972583669354822,0.07084149292195152
M,-26,48,0.0009316882312003884,0.056809108234713676
M,-40,46,0.002644445103516493,0.07528934154408268
M,-70,33,0.0066454277383474585,0.06141418411496912
M,-52,48,0.0004340642652614149,0.0383821913636922
M,-26,46,0.00022797522916978403,0.03910098379595825
M,-40,47,0.0005112546816483226,0.05495167123522018
M,-34,52,0.00023700506423286375,0.041753311942360066
M,-38,50,0.0003873528720212444,0.05834895400643237
M,-38,48,0.00045373997227924197,0.05238095156425796
M,-22,47,0.00026735558086584803,0.047837972222640746
M,-28,45,0.0003304474990474071,0.05231409112438576
M,-28,51,0.00029449567397945523,0.04405972543870529
M,-14,59,0.00021224626023210298,0.0537365901817457
M,-64,39,0.008493294052606416,0.07176795913266563
M,-50,48,0.0007063746025135307,0.041351095218099744
M,-64,34,0.009007259861465373,0.07866918574950225
M,-2,54,8.173365122379253e-05,0.04323334860238729
M,-34,51,0.0018628284221210024,0.05729052153800443
M,-50,32,0.0058910402801020485,0.07917701503217654
M,-44,45,0.007163986300963485,0.08111144939839074
M,4,53,6.013786545035612e-05,0.03720175399585211
M,-12,53,0.000651553039509204,0.04686151804858205
M,-22,47,6.434758830782006e-07,0.014239985426665325
M,-60,36,3.411762114805107e-06,0.014425685943283048
M,12,48,-4.438548335475232e-06,0.023629146658197195
M,-44,43,0.0002368422721143528,0.03284194092436574
M,-88,29,0.007500015436250418,0.0655416110249873
M,-58,42,0.0005007226709149167,0.04771266755765213
M,-58,46,0.006852891148404265,0.07336872201772537
M,-4,57,0.0001930374182713963,0.0414342176576343
M,-30,58,0.00027163280323252217,0.03183215173424208
M,-30,43,0.00015496112256229973,0.038980794995153355
M,-30,48,0.0005019011373623002,0.0434139101026677
M,-44,47,0.00026776043886418346,0.04478415748742909
M,-42,50,0.00034953049203152763,0.054773805638916324
M,-26,48,0.00036907823173889983,0.05076061445594484
M,-28,41,8.929408629955531e-05,0.02696253379940523
M,-32,47,0.00030170958944431865,0.0471707311509206
M,-32,50,0.0002502987359842275,0.04750540184301009
M,-30,52,0.00023662476319695548,0.048267608949946354
M,-8,59,0.00020504106261146573,0.054599097738889824
M,-54,40,0.009840010296336247,0.0793235903124705
M,-68,35,0.004098048782535082,0.07238197092781751
M,-58,39,0.005345970846220928,0.08067168124443899
M,-54,42,0.003922445356088638,0.06093411334572976
M,-60,36,0.00544466679131598,0.08046011226907188
M,-46,42,0.007759589469900976,0.09442885013914515
M,-32,46,0.00027697025979896237,0.03695263089393029
M,-48,44,0.005971996632800516,0.06880884546615555
M,-52,42,0.004400282379458189,0.09930073050028354
M,-52,37,0.00359320950052675,0.067083808080691
M,-70,37,0.011567328278735774,0.08010974586113187
M,-60,41,0.009451584647890476,0.08355184446259223
M,-44,44,0.003836125496763648,0.0836730112872709
M,-54,42,0.002475222701824331,0.06294555930308993
M,-38,47,0.007470521130835541,0.07637413908776124
M,-38,45,0.00040444621457913624,0.05327103447229543
M,-42,46,0.0008031583157213479,0.05300838963935705
M,-48,24,0.00029658329980545173,0.03949598964180057
M,-56,26,5.461611390985238e-06,0.012953778626931235
M,-18,49,3.137727790774517e-05,0.02840509349528114
M,-18,41,4.9928339938159795e-05,0.046062934037474336
M,-8,41,3.93849889757236e-05,0.03729727370649099
M,-12,46,7.916692906778887e-05,0.04367238659377482
M,2,45,-9.001332567566909e-06,0.04058546624559958
M,-6,35,1.660187844005695e-05,0.03200003237760695
M,-20,40,4.6132185846678756e-05,0.0395310321656888
M,-8,44,0.00010404071895624003,0.03990528172044978
M,-18,40,2.6562615600003516e-05,0.04129884233047971
M,8,34,3.204968010679662e-05,0.038880550946693584
M,-16,41,3.991252253155462e-05,0.03852823501242349
M,-20,43,2.113407277680524e-05,0.03030691199146604
M,-10,46,8.44355054777855e-05,0.038051106408346975
M,-6,38,2.0303138157590808e-05,0.04308245433109689
M,-20,34,5.362100482754237e-05,0.03817200887925485
M,-22,43,0.0001112220692622561,0.04981730185833325
M,-8,50,1.8132571363013045e-06,0.04427824156914902
M,-6,47,5.031512922344149e-05,0.050708934867462224
M,-12,43,4.049687692767138e-05,0.04041597425708787
M,-12,45,8.91040397045727e-05,0.048146357254367646
M,-10,37,0.00020854907367955062,0.04435088914596529
M,-14,32,5.817601844529058e-05,0.03697931641564362
M,6,54,-3.318945007002167e-07,0.03288236474238679
M,-14,23,3.8753630744302104e-05,0.030311062398409507
M,-16,42,0.00015392601429918494,0.03775813072542702
M,-2,47,0.00013646725119017696,0.04276919140392324
M,-20,46,0.00014360937587429152,0.04172723570806421
M,-2,45,7.850861016754896e-05,0.0387350023784781
M,-10,50,2.0912956344822306e-05,0.034434881537452555
M,-22,46,0.00012049589105773605,0.03986623598584749
M,-14,46,0.00019710041743214424,0.050657317220278796
M,-18,1,2.294318454403758e-06,0.015533663955576763
M,0,47,6.934760834479646e-06,0.0359393573967336
M,-64,29,0.0034089220674184753,0.05333215837930415
M,-8,48,0.00010616620121331806,0.04889298036045558
M,-24,42,0.0004560420588652211,0.056221358531476556
M,-10,50,7.244664178094691e-06,0.03974868535094969
M,-18,40,0.00013891164699252393,0.040919442059518314
M,-16,49,0.0001831038452413476,0.04057427330507301
M,-42,50,0.0002549709834602229,0.037431868351788126
M,-4,41,1.365377779660692e-05,0.03871924300520162
M,-40,43,0.0005338887112179367,0.041212832479090036
M,-56,9,1.6744114374326827e-05,0.015835378315033337
M,-18,51,0.00010563105531108672,0.03924678558021346
M,-42,45,0.0012471246006855983,0.04229188464832838
M,-22,50,1.8320204754088712e-05,0.03498561724296788
M,-36,32,0.000424157789434388,0.047475270405477506
M,-44,47,0.000945106834975242,0.04945021377080039
M,-62,36,0.002811693775176333,0.05435251155847048
M,-24,48,0.000881788766603307,0.05787419193129915
M,-42,35,0.002635021017613153,0.06153376986849468
M,-62,38,0.0023863549220575924,0.05477658570397696
M,-34,42,0.0005229985144868884,0.06031890904348507
M,14,8,-4.234504494845931e-06,0.021288454276080924
M,-20,47,9.178770703613777e-05,0.0399558710225743
M,-24,43,0.00010247166948963206,0.04724935101951746
M,-28,38,0.0023527948020457537,0.05973447192479548
M,2,32,8.50716582069638e-05,0.0498867208688697
M,-18,38,8.098179318782944e-05,0.0404753140938225
M,-20,44,0.0001061467477216978,0.05526819919997599
M,-26,52,0.00021486556415978886,0.05104755497608926
M,-14,51,4.054896253378883e-05,0.04369992963326902
M,6,45,2.784825238929497e-07,0.0408465198034569
M,10,41,-1.5338143644688522e-05,0.03991115036800595
M,8,25,-1.0347341783356362e-07,0.025451484599864075
M,-24,47,9.970817720188724e-05,0.04239424442083624
M,-16,49,2.0802967378460715e-05,0.04404874129895952
M,-4,46,4.893335092726227e-05,0.039249168981270004
M,-10,49,0.0001521298674122104,0.0503801535488169
M,-26,48,0.0003197591029449873,0.04100825368204107
M,-6,53,0.00013552917722322187,0.05177471229010475
M,-26,40,0.00011224071090244589,0.04572837489689826
M,-24,45,0.0005836328173755865,0.057900696557741126
M,-50,34,0.0006544738102698845,0.05768401289627889
M,-34,42,0.0003483863443793249,0.05466027198335839
M,-10,20,6.218200562345671e-06,0.022234309942073663
M,-38,38,0.00013639700438684068,0.04727672034270028
M,-12,39,5.497868584503738e-05,0.04085070522160087
M,-22,33,0.00011077704243997903,0.04395085205099007
M,-4,26,4.264736579068286e-05,0.03748021695594188
M,2,36,-1.2623451702685183e-05,0.03674966857097056
M,-4,40,5.00561759889564e-05,0.038910573252173494
M,12,51,7.606835028185638e-06,0.04064730404542076
M,-18,46,0.0004410809919350354,0.051520082306208456
M,-6,39,1.2904323718742098e-06,0.04191065297066116
M,-2,48,1.265556098317881e-05,0.037912534953053585
M,-32,20,4.304960945786361e-05,0.029879615713138085
M,8,55,-2.519359191913878e-05,0.03844681710359121
M,8,54,1.4745663163953172e-05,0.040624870118459055
M,-18,36,1.1341084235616912e-05,0.027454693974855403
M,2,47,-8.752246000015069e-06,0.032346184739846164
M,8,43,-3.0925109463892935e-06,0.0314373833926142
M,-30,46,0.00010700335629044454,0.03417450130245424
M,-22,57,9.629246237993048e-05,0.02893492839726608
M,-24,39,3.8869000292330006e-05,0.022639696544030214
M,0,41,1.0452714106224026e-05,0.021095869620778557
M,-8,41,1.8391430895823756e-06,0.02254202629529527
M,-10,52,3.053708433436096e-05,0.028183253653107972
M,-18,43,6.114896031907691e-05,0.032227210287279644
M,-56,41,0.0034250632573048934,0.06721285403962467
M,-42,44,0.00034989162438179487,0.049660808426414155
M,-48,33,0.0010842979504152174,0.06174271284946279
M,-22,54,0.0004462236454189451,0.06222722236675774
M,-38,49,0.00016888325181663063,0.04450596207637806
M,-46,34,0.0008762589706672539,0.05019521649758694
M,-48,35,0.0007809567027702141,0.04823814014793326
M,-14,39,0.00010715888971251443,0.04299444540715098
M,-26,43,9.4170322841575e-05,0.04279954497210495
M,-10,42,9.172665364126593e-05,0.02698437092610075
M,-18,41,3.989323836024607e-05,0.04137826560446966
M,-2,43,4.85922072913799e-05,0.04549144088237403
M,-34,43,0.00024979867651840333,0.04944473331842071
M,-20,43,0.00011821069309471771,0.05006159862671264
M,-30,39,0.00017988890294703047,0.0482008111925841
M,-36,39,0.0009143436431527244,0.06407344014233987
M,-2,42,-2.0655134000161253e-06,0.03816729343517138
M,-22,42,0.00015112923877160907,0.044986250737891934
M,-16,53,0.0001160690054628006,0.04966990178312817
M,-16,50,5.654693962787798e-05,0.04206593459551892
M,-8,48,9.77712231672873e-05,0.031093231572859297
M,28,69,-6.46734511241005e-05,0.023700064373878234
M,0,76,0.00010609063093041083,0.04182813423447318
M,-34,43,0.00018828785139495314,0.045516579173432714
M,-42,49,0.0009191220765718338,0.0507622402896222
M,-32,33,0.0003242723031573648,0.04125038686275888
M,-60,42,0.0008321894744833686,0.0543697798051494
M,-46,30,0.00040941021117286606,0.04254727676304172
M,-58,39,0.0012027198077304668,0.06267435564047616
M,-40,42,0.00036330281887976854,0.043577456354452454
M,-28,42,4.519438377423929e-05,0.024882016551443367
M,-42,47,0.0013006989655520924,0.06285812023598926
M,-28,36,0.0003807586232034047,0.057562118212087676
M,-46,47,0.0013758276706191765,0.0444000292041805
M,-42,47,0.0015141015121815265,0.0684008976510622
M,-10,52,0.00015813032587522059,0.02496614428948624
M,-40,36,9.469217905839957e-05,0.022801550967885265
M,-24,12,7.814382522186822e-06,0.020172822048841074
M,-22,10,1.4061220184149176e-05,0.02281935282286697
M,2,2,-2.4948539933258062e-05,0.02843551127573526
M,-28,16,1.5953894828281593e-05,0.022265140045689684
M,-10,4,2.3510091998784274e-06,0.019026248320107752
M,26,7,-2.5690492265606238e-05,0.023233566306557374
M,6,6,-1.6351004634457165e-05,0.030857313300545006
M,-38,45,0.0006711410754424364,0.04468246165147971
M,8,11,-5.298585047841899e-06,0.01925846539185203
M,2,1,-3.422430918551689e-06,0.0189233958467516
M,18,2,3.776503565031309e-07,0.017748186211836645
M,-22,48,4.9052905245071575e-05,0.023162367243054555
M,-44,42,0.0015283979533750101,0.06069342005039911
M,-36,36,0.0013852995699350744,0.060387071102029996
M,-30,47,0.0014159763881069817,0.062069502387911105
M,-26,41,0.0011339845520261828,0.051770600841735875
M,-28,42,0.00043264804933466395,0.060080790544038074
M,-50,42,0.001546450422765123,0.05520380708073152
M,-4,60,8.55929260571793e-06,0.023957634372030905
M,-40,48,0.0008681549317603873,0.053502986672276674
M,-26,37,0.0005769409657792333,0.0514175078437585
M,-38,41,0.000380962017926072,0.04762752771099912
M,-20,43,0.00038593372458722175,0.051661143633761654
M,-24,50,0.0001737384951117046,0.04800203670101111
M,-60,32,0.0014731264402923251,0.061782541022827604
M,-38,38,0.0015396296204742356,0.07607069718076483
M,-38,41,0.000983878633826092,0.05442055515892844
M,-50,38,0.00425104181934037,0.07976467705930047
M,-40,42,0.000755564083787476,0.05559528690699281
M,26,76,-4.92277226753147e-05,0.02286898333980778
M,-32,47,0.0012386768025170233,0.05843179934009593
M,-46,39,0.0016867737681751887,0.04975052455963551
M,-40,42,0.0018122170081970302,0.05291327058306048
M,-18,50,3.494950181420412e-05,0.03557367505782982
M,-34,48,0.0023636545068240512,0.05213824223431642
M,-12,42,0.0003013234993099442,0.03310530060683388
M,-48,39,0.0017246844576980724,0.05124824013065622
M,0,42,0.0002952003367702439,0.0552254490398354
M,-24,42,0.00024633371031057506,0.05760553384501008
M,-36,43,0.0005557475627727685,0.04275862939446285
M,-12,61,0.00012446300680156358,0.02940508206185359
M,-48,38,0.0006182086859566507,0.048976712094954744
M,-24,54,0.00036333214197765057,0.05011491049871434
M,-30,45,0.00034068695558397326,0.05677916377288142
M,-34,42,0.002305556369792207,0.052811305192676565
M,-36,39,0.00043807927185020166,0.04619566028119617
M,0,49,7.442542474274859e-05,0.03980791688177056
M,-24,47,0.00022023790685547653,0.04304873315556693
M,-18,49,0.00022082116769790708,0.0491110895115987
M,-34,42,0.0004557629764175877,0.04807455951817766
M,-34,41,0.00033788611779881874,0.05950193677392937
M,-48,44,0.0017324205134753362,0.050960819105644206
M,-40,42,0.0018327596921802946,0.06576399319161741
M,-34,45,0.0012708499249922465,0.07048551155851214
M,-30,37,0.0006934490477589053,0.05894778770616359
M,-22,41,0.000156310970973032,0.03411299642151354
M,-10,51,7.664395636587955e-05,0.04431254142689008
M,-12,44,0.000105967898486951,0.0450859836344039
M,-34,43,0.0008075085717310573,0.06798796989766326
M,-48,38,0.0008247785808859234,0.06235787484974361
M,-50,41,0.00031306062190288736,0.04382922826884933
M,-14,35,0.0004556595835007623,0.0365030274829825
M,2,69,0.000173207491289523,0.046097534502555416
M,-24,33,0.000545834363017819,0.046789251710490275
M,-36,33,0.000392267410792501,0.044582045621836784
M,-8,45,0.0003284744629084976,0.036485332327952445
M,-62,39,0.0016701400886155386,0.059953666022904625
M,-54,35,0.0008904306156305514,0.05714040371790439
M,-48,41,0.0011152287601384032,0.05790825000769794
M,-46,41,0.0004900842852298174,0.05087142571794363
M,-28,45,0.00015657173446024486,0.03282523962175997
M,-26,48,0.0013018805576581248,0.05933348550873423
M,-78,35,0.004568015156170997,0.08099969567147969
M,-24,50,0.0012275340833518716,0.04913797107814136
M,-70,35,0.006736958796875736,0.07832350075219228
M,-8,51,0.0001484813371830157,0.039672440555736814
M,-52,28,0.0027478890607039166,0.06559114410095714
M,-74,32,0.011973325766125045,0.09304474344300037
M,-46,40,0.00057051487884304,0.051218343515292135
M,-72,25,0.004560360088253531,0.06386487226967141
M,-76,37,0.006365650749364047,0.05665540259710937
M,-20,55,0.002476582851443592,0.04864888946021326
M,-8,20,6.626520793348392e-05,0.02681848425391459
M,4,45,0.000854405818771257,0.06323323959611632
M,-18,54,0.0007894516761326437,0.04888571891903379
M,-18,67,7.602358827568331e-05,0.025223126648520115
M,-18,54,0.0004989876894305375,0.04628258615313189
M,-10,61,0.00021944439781040347,0.04274569682082232
M,-10,52,0.00039055325141286055,0.04698689451232623
M,8,52,0.00023209853580718164,0.04656894109800821
M,-16,55,0.0002912160626403537,0.05506175545014193
M,-12,51,0.0005667218608362605,0.05214560452983874
M,-4,54,0.0001660207925309375,0.04793234293615394
M,-10,58,0.00028475908131654664,0.047000842785574724
M,-30,45,0.0005644303384314393,0.04907040040543071
M,-32,53,0.0009243603370125611,0.046703337485635155
M,-30,59,0.001212360469028304,0.05568479103923574
M,-36,50,0.0006247629620151705,0.05081766080337748
M,-38,51,0.0018232459097362581,0.05402141091681678
M,-30,50,0.0009723179432884469,0.05807633636229901
M,-26,50,0.0004121044248768942,0.057731325479332136
M,-42,35,0.0004361100423753685,0.04037660529762318
M,-38,47,0.00044275403535508546,0.050895793994604886
M,-54,36,0.00042593694257396275,0.04419991351086861
M,-36,43,0.00021910923603816223,0.03277482697041405
M,-28,51,0.0010162564270040735,0.06142395058807498
M,-40,45,0.000459973720843571,0.05818188364137475
M,-20,38,5.7506785982075954e-05,0.04366457147856751
M,-46,35,0.00014543092454572117,0.044078083391310176
M,-12,39,1.9128548059208314e-05,0.033964569129208505
M,-8,37,6.210556677095472e-05,0.039969511771749705
M,-14,35,3.0591888207430794e-05,0.036724872460780385
M,4,32,5.569710793554254e-06,0.040675198133835
M,-54,16,0.0012086920801986096,0.05343116630655049
M,-12,35,0.00033025248859747114,0.05797327791232546
M,-36,40,0.0002701767868024296,0.040741839398772114
M,-4,34,0.00012682082060072806,0.046683123522061096
M,-24,36,7.849325146731635e-05,0.03497130429014446
M,-10,30,7.617052734912345e-06,0.04468224864364513
M,-32,37,0.00046725173687182887,0.04170255176124689
M,-32,38,0.00012033846270504724,0.04067784645180097
M,-56,33,0.0007889221153589421,0.04568230039542653
M,-36,38,0.0003066383265095154,0.04659075574461331
M,-8,29,0.00021142461524816967,0.04592028548977188
M,-36,35,0.00028235525732241015,0.04349706529297785
M,-44,28,0.0003008139727803715,0.041715468016799484
M,-26,36,8.48502044494301e-05,0.04037868286445952
M,-30,35,0.0002875093585284866,0.04623495864173415
M,-14,37,1.6604952233532957e-05,0.04497042889796747
M,-4,48,2.4409673343743433e-05,0.04478617498671742
M,6,22,5.4025733035583567e-05,0.0382957795538647
M,-20,31,0.0002703455305295871,0.05579516429838998
M,-18,41,3.98988370101867e-05,0.04183870185468175
M,-24,28,0.00014534229006892203,0.03874248059947776
M,-14,34,4.632706559059086e-05,0.03808454447267726
M,-18,27,7.97356507953271e-05,0.04812629195379853
M,10,28,-6.595262626298563e-06,0.04517523131078221
M,-12,34,5.246147049796507e-05,0.052006156214385216
M,0,40,1.94875765484875e-05,0.04850888340033084
M,-2,32,-1.2643769478823235e-05,0.049809984560466
M,-6,34,0.00021939786171652707,0.046572127607228085
M,-22,30,0.0002243073385505195,0.05120637587894378
M,4,34,1.099883447614191e-06,0.04986901311035338
M,-28,26,0.0005639336379462109,0.04609116190643132
M,-20,37,0.00034245699254028964,0.055910376465082796
M,-2,36,0.00028086124727392056,0.05017043062952562
M,-8,41,1.871247878274025e-05,0.0439237023187467
M,-14,34,2.0775385307732857e-05,0.032569819120935026
M,2,45,4.684757862374388e-06,0.04652745729409873
M,-4,44,3.8819128984487386e-05,0.040111657954605334
M,-14,37,6.969122449005122e-05,0.04164567407169923
M,-62,35,0.000937312408064949,0.05315256379566574
M,-24,40,8.140025718099807e-05,0.03491776287052259
M,-16,37,7.54299182864971e-05,0.04744525486097039
M,10,41,-2.5455912911844365e-05,0.038222308271027954
M,4,41,-2.9473123202399807e-05,0.04417422959806543
M,-4,28,1.2038301001078482e-05,0.041523419860616424
M,-4,37,2.2842591627489914e-05,0.041907896946348375
M,4,33,-3.912381425134868e-06,0.04473654902908544
M,2,39,-2.1301716101676768e-05,0.04052542814530309
M,-10,23,5.560517915022461e-05,0.04751836955502958
M,-6,40,2.945346649418587e-05,0.04813074345786749
M,-44,31,0.00017714583301791457,0.04170236643612561
M,-26,34,7.911205466562656e-05,0.04157635210256379
M,6,37,-1.2626756765890183e-05,0.05007599188264339
M,2,30,-4.923096242256879e-07,0.04328830473931137
M,-24,29,0.00016308801606760082,0.04774077178854403
M,-16,31,8.940271127651732e-05,0.0451843557797948
M,-20,35,0.00011984341626413611,0.045167446859427134
M,-38,23,0.0006605389796921385,0.051973332041802406
M,-2,35,4.977259362139961e-05,0.047401463155651385
M,-6,39,1.6480996819832977e-05,0.03756245901720457
M,-28,47,0.00011677206387227471,0.026967169990414146
M,-42,31,0.0005301724609856116,0.051289766093619384
M,-42,33,0.0008369126196770585,0.05516616211525049
M,-14,35,0.0002244522614374459,0.0485533113343578
M,-40,41,0.0019667425011051444,0.06065024106228604
M,-38,42,0.00011536578429729175,0.04076715140336475
M,-34,40,5.0523908191892374e-05,0.0344811045893715
M,-46,36,0.003866231147033832,0.05050434614895629
M,-38,49,0.00011476359398113899,0.03721151672714518
M,-40,43,0.00017585758188791304,0.04320567674913259
M,-34,47,0.00011506835674697256,0.03659499447489364
M,-36,48,5.5312417579434317e-05,0.03988406532115408
M,-48,42,0.0008900260383359682,0.04588833980449504
M,2,51,0.0005172935267138866,0.06137235798085745
M,-52,36,0.00020848047704072182,0.04187239626481354
M,-28,39,0.0009479538822414051,0.057813527962640845
M,12,56,-1.7952939798339597e-05,0.0491637381744165
M,6,44,7.12377529029762e-05,0.038531417434766846
M,-50,29,9.026542451770543e-05,0.03058090129463034
M,-52,34,0.0018189559051013894,0.07107743160193958
M,-12,51,0.00026694860323573554,0.04682328385723285
M,-30,49,0.0013469488946718372,0.04751167474980001
M,-16,46,0.0009014248986763958,0.05311967378454328
M,-54,40,0.004434606642356832,0.04647980502765088
M,-16,37,0.00031577619575685195,0.05113829607050524
M,-32,40,0.002304942230161585,0.061144152327278316
M,-38,44,0.0005665793726924386,0.041547106948302985
M,-18,46,0.00015557895469107448,0.03990877438781549
M,-36,44,0.0006038543134816785,0.05349850074235237
M,-12,44,6.384830088656035e-05,0.05012943118577034
M,0,37,5.233777694179688e-05,0.03616587245908259
M,-26,49,0.00017621043869559794,0.03941523132973956
M,-14,47,0.0008459176385140268,0.05808186926546308
M,-46,32,0.004792928000771565,0.06248517796008872
M,-8,30,0.0007042240512863187,0.05507033235051949
M,-20,46,0.0001333664490222512,0.046625084761521385
M,-52,25,0.0053822958054026366,0.0640252899028771
M,-40,48,0.0002455960684492478,0.0391888619612884
M,10,44,6.315339409637213e-06,0.036887258654773165
M,-14,43,4.864244634121828e-05,0.04321470549671259
M,-12,48,8.565642916612826e-05,0.04520302843924291
M,-2,41,0.0007108326599718337,0.06259330057332269
M,-24,34,0.00031875698470028806,0.048558692589496674
M,-20,35,0.0001880458122126403,0.040749233802507605
M,-8,44,3.4605877908130515e-05,0.030544699647065226
M,-30,38,0.00039669781679581913,0.054260453310171694
M,6,30,1.0874302421798215e-05,0.03467400023947112
M,-6,29,8.821188637278804e-06,0.03587391896838987
M,-68,26,0.0011515796774946667,0.05651710379039575
M,-8,43,8.072266575347576e-05,0.038721292475379386
M,-12,41,0.0001871458216600842,0.0453748564914093
M,-22,38,4.776671183333953e-05,0.037172486665330566
M,-18,47,0.0009363183077847844,0.06044473618138639
M,4,31,-1.9179595485014265e-06,0.039304503663511355
M,-20,53,2.6434243106148098e-05,0.03076809096186417
M,-42,39,0.0001491038603782302,0.032383660262514956
M,-86,31,0.0007140123156043545,0.037796961074610946
M,-24,43,3.991236050886253e-05,0.03777514489197251
M,-12,59,6.720826554541762e-05,0.0374540087216571
M,-44,43,0.0008488558303058355,0.05195762719885359
M,-42,43,0.0009450014883598765,0.04265557207908953
M,-48,35,8.127676324986504e-05,0.02782331795987476
M,-20,42,4.263446741366866e-05,0.031279416394758175
M,-30,37,7.590434436414307e-05,0.029975998588762338
M,-56,37,0.00013337756111522604,0.03471987269237775
M,-14,52,6.438717396685517e-05,0.03789459438110227
M,2,47,3.081566334945858e-05,0.05054811791585377
M,-8,41,0.00010979588973081485,0.0474343749679193
M,-8,49,3.573955876674704e-05,0.04275104001431284
M,-32,40,0.0004831395767201484,0.05178324841703262
M,4,53,2.6598253096941636e-06,0.03322445119949951
M,-82,31,0.008293809875138081,0.06211040067171766
M,2,52,5.51942535150434e-05,0.04149485230177599
M,-16,44,0.00011668834585864915,0.05159212335255082
M,-16,42,3.997606735164848e-05,0.04532628904459518
M,18,55,-2.48288154953366e-05,0.0450677082551554
M,-22,38,0.00013194531968764407,0.052285780701419864
M,2,47,2.5584021377348562e-05,0.04042413056897427
M,4,27,1.2270266799235126e-06,0.03652642109873469
M,-22,40,0.0001993234380307042,0.04956355470367346
M,-12,43,0.00014350006042317413,0.05593615931997004
M,6,40,1.2924024366795316e-05,0.03884425994234593
M,-40,52,0.0006750834518657219,0.05798984567957197
M,-30,36,0.00011474698574692635,0.047742056354999576
M,-6,46,0.00014699635746552456,0.05400168974671548
M,-8,41,2.9427302410407362e-05,0.03794867817966263
M,-12,45,0.00023612101495288493,0.062103877576584476
M,0,36,1.9057182016226568e-05,0.04283774061242439
M,-28,39,0.00016262608598826355,0.04577213184128922
M,-4,37,0.00048468706229155725,0.05013807883274092
M,8,37,-3.1093840015228414e-06,0.04119600065339721
M,-10,26,6.986599852259523e-06,0.03032489437993319
M,-30,44,8.948429486676073e-05,0.03954067652282058
M,-4,10,0.00038847759468006146,0.04108628812363963
M,0,2,-3.827207457805895e-06,0.02572933572497881
M,-12,47,1.5120198673383339e-05,0.039426294627368436
M,-14,44,5.836486701900434e-05,0.04200584781939883
M,-22,50,3.5127838361355365e-05,0.03156383307945765
M,-46,32,0.0015808557071967705,0.06132107858561522
M,-34,41,0.0006702295028649353,0.0531168200967395
M,-24,51,0.0005893639030264748,0.057346789587665564
M,-6,49,6.923064179765799e-05,0.04230876899595649
M,-22,49,9.59014797097878e-05,0.03731219853493119
M,-26,45,0.00030121705930695626,0.05300446019365749
M,-6,40,3.7832016191892966e-05,0.04506842299638999
M,2,3,-2.277485018761881e-06,0.027415164563803853
M,-14,39,7.17959765967522e-05,0.04109775299454452
M,-24,38,0.00015832171163621863,0.03992589044590046
M,-4,36,1.9591513747128853e-05,0.03089272682058335
M,-32,42,0.0001412067404473733,0.04485561229657402
M,-24,32,4.9712818917994486e-05,0.03951312380303449
M,-22,40,3.8926156031237436e-05,0.040017020349989656
M,-32,41,0.0007103290688956471,0.05662255208938966
M,-32,46,0.0016683493296280893,0.05245398851162104
M,-36,48,0.0004163862829254719,0.041454687500630236
M,-18,49,0.0003276024521846164,0.044745086523384145
M,-4,4,2.3031584986255133e-06,0.02830053002781663
M,-24,45,0.00032885069045404176,0.05404480167402892
M,-20,45,0.0004351432666132274,0.04957790588337699
M,2,45,1.0157965345332911e-05,0.04797063088543603
M,-12,39,6.309159193017993e-05,0.04215104437563723
M,-8,47,4.588929590914607e-05,0.048270322060379345
M,-10,35,2.2591813584281547e-05,0.03582131248195053
M,-8,42,5.553524671635049e-05,0.037227707281822515
M,-10,42,1.606456269559467e-05,0.03816534962590651
M,-16,36,5.6899485204755394e-05,0.03723118920509567
M,-8,52,0.00018981947875593033,0.04935733739582902
M,-10,7,-4.853872421911362e-07,0.03215114745498929
M,-24,51,0.00045713737234044286,0.058953162105806554
M,-28,40,0.0002297793182662039,0.04412569912393748
M,-14,39,6.171470546310926e-05,0.04390342727032065
M,-20,49,0.0006992499946230791,0.06624381931367701
M,-10,44,0.00012174714676222585,0.04625010870030127
M,-28,41,5.027714404910221e-05,0.043059986404643064
M,-22,35,9.527401950312253e-05,0.043913565208194186
M,-12,42,8.932390375548061e-05,0.04372953421079375
M,-12,40,4.357683981190363e-05,0.03813397829310478
M,-24,48,0.00011647731950666465,0.04221978924789669
M,12,2,-1.1819017791144922e-05,0.02639071529699649
M,-10,43,2.1466967825995284e-05,0.0408298529660001
M,-10,37,2.4966565274843713e-05,0.041321003510375515
M,-30,36,8.044746480662358e-05,0.04146346499162309
M,-20,35,3.396043716572902e-05,0.045679885125638704
M,-14,37,5.692551396940474e-05,0.03451946384207885
M,8,36,-8.107699240850365e-06,0.03548664370532481
M,-16,30,7.524782877582934e-05,0.04298541082733693
M,-16,33,7.111054764226834e-05,0.04190782058834413
M,-36,40,0.0006575740774387472,0.06434753797840241
M,-38,53,0.0020379563723041424,0.05548148882751653
